workerid,proliferate.condition,attention_response,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
697,List 4,,2,2,9211,,4,,4,To the neighbors about the noise the old man complained.,,27,filler,9211,
697,List 4,,2,7,9711,,4,,7,Kerry attempted to study physics.,,28,filler,9711,
697,List 4,,2,,2,short,4,,7,Who thought that the tenant repainted the room?,nonisl,29,test,21,
697,List 4,,2,3,9321,,4,,3,Yesterday seemed that John left.,,30,filler,9321,
697,List 4,,2,1,9121,,4,,2,Who was that the principal would fire expected by the reporters?,,31,filler,9121,
697,List 4,,2,,3,short,4,,7,Who wondered whether the gymnast practiced the routine?,isl,32,test,32,
697,List 4,,2,3,9311,,4,,2,John tried himself to win.,,33,filler,9311,
697,List 4,,2,4,9421,,4,,5,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,34,filler,9421,
697,List 4,,2,,4,long,4,,7,What did the teacher think that the student read?,nonisl,35,test,43,
697,List 4,,2,7,9721,,4,,7,I hate eating sushi.,,36,filler,9721,
697,List 4,,2,4,9411,,4,,3,"If frankly he's unable to cope, we'll have to replace him.",,37,filler,9411,
697,List 4,Take the raise.,,,,,,,,,,,,,
697,List 4,,3,7,9712,,4,,7,Brittany attempted to touch the porcupine.,,38,filler,9712,
697,List 4,,3,,5,long,4,,2,What did the manager wonder whether the assistant copied?,isl,39,test,54,
697,List 4,,3,5,9512,,4,,6,They all have finished and they have all done so efficiently.,,40,filler,9512,
697,List 4,,3,1,9112,,4,,2,The money was stolen the money.,,41,filler,9112,
697,List 4,,3,3,9312,,4,,3,William planned himself to write a novel.,,42,filler,9312,
697,List 4,,3,,6,short,4,,7,Who thought that the suspect stole the necklace?,nonisl,43,test,61,
697,List 4,,3,3,9322,,4,,3,Next week seems that Juan will be in town.,,44,filler,9322,
697,List 4,,3,1,9122,,4,,3,What was that the movers would break feared by the family?,,45,filler,9122,
697,List 4,,3,4,9412,,4,,2,"If Kelly might have time, she will do it.",,46,filler,9412,
697,List 4,,3,,7,short,4,,7,Who wondered whether the guard intercepted the shipment?,isl,47,test,72,
697,List 4,,3,4,9422,,4,,3,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,48,filler,9422,
697,List 4,,3,2,9212,,4,,2,To the professor about my grade I talked.,,49,filler,9212,
697,List 4,,3,,8,long,4,,7,What did the editor think that the reporter plagiarized?,nonisl,50,test,83,
697,List 4,,3,7,9722,,4,,7,I like drinking milkshakes.,,51,filler,9722,
697,List 4,,4,5,9513,,4,,6,They all have helped and they have all done so generously.,,52,filler,9513,
697,List 4,,4,1,9123,,4,,2,Who was that Martians kidnapped believed by no one?,,53,filler,9123,
697,List 4,,4,,9,long,4,,3,What did the soldier wonder whether the general ordered?,isl,54,test,94,
697,List 4,,4,1,9113,,4,,2,The hedges were trimmed the hedges.,,55,filler,9113,
697,List 4,,4,,10,short,4,,7,Who thought that the doctor prescribed the medicine?,nonisl,56,test,101,
697,List 4,,4,3,9313,,4,,3,Linda remembered herself to pick-up the dry cleaning.,,57,filler,9313,
697,List 4,,4,4,9413,,4,,3,"If Grace probably passes the class, she will graduate on time.",,58,filler,9413,
697,List 4,,4,7,9713,,4,,7,Vivian attempted to write stories.,,59,filler,9713,
697,List 4,,4,,11,short,4,,7,Who wondered whether the babysitter washed the bottle?,isl,60,test,112,
697,List 4,,4,3,9323,,4,,3,Tomorrow seems that there will be a hurricane.,,61,filler,9323,
697,List 4,,4,2,9213,,4,,2,With the generals about a new approach the President talked.,,62,filler,9213,
697,List 4,,4,7,9723,,4,,7,I like taking vacations.,,63,filler,9723,
697,List 4,,4,,12,long,4,,5,What did the scientist think that the politician ignored?,nonisl,64,test,123,
697,List 4,,4,4,9423,,4,,4,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,65,filler,9423,
697,List 4,,,,,,,610857488deb6fb485b42191@email.prolific.com,,,,,,,
705,List 4,,0,7,1007,,4,,7,She was the winner.,,1,practice,1007,
705,List 4,,0,1,1001,,4,,3,"Promise to wash, Neal did the car.",,2,practice,1001,
705,List 4,,0,4,1004,,4,,6,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
705,List 4,,0,6,1006,,4,,6,The children were cared for by the adults and the teenagers.,,4,practice,1006,
705,List 4,,0,2,1002,,4,,4,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
705,List 4,,0,5,1005,,4,,6,All the men seem to have all eaten supper.,,6,practice,1005,
705,List 4,,0,3,1003,,4,,4,They consider a teacher of Chris geeky.,,7,practice,1003,
705,List 4,,0,7,1008,,4,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
705,List 4,,0,1,1009,,4,,3,There might mice seem to be in the cupboard.,,9,practice,1009,
705,List 4,,1,7,9724,,4,,7,I hate missing work.,,10,filler,9724,
705,List 4,,1,3,9324,,4,,6,Next week appears that the strikers will be back to work.,,11,filler,9324,
705,List 4,,1,,13,long,4,,4,What did the prosecutor wonder whether the judge overruled?,isl,12,test,134,
705,List 4,,1,4,9424,,4,,4,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,13,filler,9424,
705,List 4,,1,2,9214,,4,,2,At your spouse on the phone you shouldn't yell.,,14,filler,9214,
705,List 4,,1,,14,short,4,,6,Who thought that the architect modified the blueprint?,nonisl,15,test,141,
705,List 4,,1,7,9714,,4,,7,Tommy attempted to take a picture.,,16,filler,9714,
705,List 4,,1,1,9114,,4,,2,Tommy was punished Tommy.,,17,filler,9114,
705,List 4,,1,4,9414,,4,,6,"If frankly you continue to argue, the boss will fire you.",,18,filler,9414,
705,List 4,,1,,15,short,4,,5,Who wondered whether the patient contracted the disease?,isl,19,test,152,
705,List 4,,1,3,9314,,4,,7,Patricia agreed herself to host the party.,,20,filler,9314,
705,List 4,,1,1,9124,,4,,2,Who is that the jail must release accepted by few citizens?,,21,filler,9124,
705,List 4,,1,,16,long,4,,6,What did the bartender think that the customer ordered?,nonisl,22,test,163,
705,List 4,,1,5,9514,,4,,4,They all have studied and they have all done so effectively.,,23,filler,9514,
705,List 4,,2,1,9111,,4,,2,John was kissed John.,,24,filler,9111,
705,List 4,,2,,1,long,4,,4,What did the waiter wonder whether the chef burned?,isl,25,test,14,
705,List 4,,2,5,9511,,4,,4,They all have left and they have all done so deliberately.,,26,filler,9511,
705,List 4,,2,2,9211,,4,,4,To the neighbors about the noise the old man complained.,,27,filler,9211,
705,List 4,,2,7,9711,,4,,7,Kerry attempted to study physics.,,28,filler,9711,
705,List 4,,2,,2,short,4,,5,Who thought that the tenant repainted the room?,nonisl,29,test,21,
705,List 4,,2,3,9321,,4,,4,Yesterday seemed that John left.,,30,filler,9321,
705,List 4,,2,1,9121,,4,,2,Who was that the principal would fire expected by the reporters?,,31,filler,9121,
705,List 4,,2,,3,short,4,,6,Who wondered whether the gymnast practiced the routine?,isl,32,test,32,
705,List 4,,2,3,9311,,4,,7,John tried himself to win.,,33,filler,9311,
705,List 4,,2,4,9421,,4,,7,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,34,filler,9421,
705,List 4,,2,,4,long,4,,5,What did the teacher think that the student read?,nonisl,35,test,43,
705,List 4,,2,7,9721,,4,,7,I hate eating sushi.,,36,filler,9721,
705,List 4,,2,4,9411,,4,,7,"If frankly he's unable to cope, we'll have to replace him.",,37,filler,9411,
705,List 4,I would tell him that my colleague is the one who deserves the raise,,,,,,,,,,,,,
705,List 4,,3,7,9712,,4,,7,Brittany attempted to touch the porcupine.,,38,filler,9712,
705,List 4,,3,,5,long,4,,4,What did the manager wonder whether the assistant copied?,isl,39,test,54,
705,List 4,,3,5,9512,,4,,4,They all have finished and they have all done so efficiently.,,40,filler,9512,
705,List 4,,3,1,9112,,4,,3,The money was stolen the money.,,41,filler,9112,
705,List 4,,3,3,9312,,4,,7,William planned himself to write a novel.,,42,filler,9312,
705,List 4,,3,,6,short,4,,5,Who thought that the suspect stole the necklace?,nonisl,43,test,61,
705,List 4,,3,3,9322,,4,,6,Next week seems that Juan will be in town.,,44,filler,9322,
705,List 4,,3,1,9122,,4,,2,What was that the movers would break feared by the family?,,45,filler,9122,
705,List 4,,3,4,9412,,4,,4,"If Kelly might have time, she will do it.",,46,filler,9412,
705,List 4,,3,,7,short,4,,7,Who wondered whether the guard intercepted the shipment?,isl,47,test,72,
705,List 4,,3,4,9422,,4,,5,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,48,filler,9422,
705,List 4,,3,2,9212,,4,,3,To the professor about my grade I talked.,,49,filler,9212,
705,List 4,,3,,8,long,4,,7,What did the editor think that the reporter plagiarized?,nonisl,50,test,83,
705,List 4,,3,7,9722,,4,,7,I like drinking milkshakes.,,51,filler,9722,
705,List 4,,4,5,9513,,4,,6,They all have helped and they have all done so generously.,,52,filler,9513,
705,List 4,,4,1,9123,,4,,2,Who was that Martians kidnapped believed by no one?,,53,filler,9123,
705,List 4,,4,,9,long,4,,5,What did the soldier wonder whether the general ordered?,isl,54,test,94,
705,List 4,,4,1,9113,,4,,3,The hedges were trimmed the hedges.,,55,filler,9113,
705,List 4,,4,,10,short,4,,6,Who thought that the doctor prescribed the medicine?,nonisl,56,test,101,
705,List 4,,4,3,9313,,4,,7,Linda remembered herself to pick-up the dry cleaning.,,57,filler,9313,
705,List 4,,4,4,9413,,4,,7,"If Grace probably passes the class, she will graduate on time.",,58,filler,9413,
705,List 4,,4,7,9713,,4,,7,Vivian attempted to write stories.,,59,filler,9713,
705,List 4,,4,,11,short,4,,5,Who wondered whether the babysitter washed the bottle?,isl,60,test,112,
705,List 4,,4,3,9323,,4,,6,Tomorrow seems that there will be a hurricane.,,61,filler,9323,
705,List 4,,4,2,9213,,4,,3,With the generals about a new approach the President talked.,,62,filler,9213,
705,List 4,,4,7,9723,,4,,7,I like taking vacations.,,63,filler,9723,
705,List 4,,4,,12,long,4,,6,What did the scientist think that the politician ignored?,nonisl,64,test,123,
705,List 4,,4,4,9423,,4,,7,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,65,filler,9423,
705,List 4,,,,,,,56b61b915cd743000e6e01c5,,,,,,,
704,List 6,,0,7,1007,,6,,7,She was the winner.,,1,practice,1007,
704,List 6,,0,1,1001,,6,,2,"Promise to wash, Neal did the car.",,2,practice,1001,
704,List 6,,0,4,1004,,6,,6,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
704,List 6,,0,6,1006,,6,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
704,List 6,,0,2,1002,,6,,3,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
704,List 6,,0,5,1005,,6,,7,All the men seem to have all eaten supper.,,6,practice,1005,
704,List 6,,0,3,1003,,6,,2,They consider a teacher of Chris geeky.,,7,practice,1003,
704,List 6,,0,7,1008,,6,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
704,List 6,,0,1,1009,,6,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
704,List 6,,1,4,9411,,6,,5,"If frankly he's unable to cope, we'll have to replace him.",,10,filler,9411,
704,List 6,,1,7,9721,,6,,7,I hate eating sushi.,,11,filler,9721,
704,List 6,,1,,4,short,6,,7,Who thought that the student read the book?,nonisl,12,test,41,
704,List 6,,1,4,9421,,6,,6,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,13,filler,9421,
704,List 6,,1,3,9311,,6,,2,John tried himself to win.,,14,filler,9311,
704,List 6,,1,,3,long,6,,1,What did the coach wonder whether the gymnast practiced?,isl,15,test,34,
704,List 6,,1,1,9121,,6,,1,Who was that the principal would fire expected by the reporters?,,16,filler,9121,
704,List 6,,1,3,9321,,6,,2,Yesterday seemed that John left.,,17,filler,9321,
704,List 6,,1,,2,long,6,,4,What did the landlord think that the tenant repainted?,nonisl,18,test,23,
704,List 6,,1,7,9711,,6,,7,Kerry attempted to study physics.,,19,filler,9711,
704,List 6,,1,2,9211,,6,,4,To the neighbors about the noise the old man complained.,,20,filler,9211,
704,List 6,,1,5,9511,,6,,6,They all have left and they have all done so deliberately.,,21,filler,9511,
704,List 6,,1,,1,short,6,,7,Who wondered whether the chef burned the dish?,isl,22,test,12,
704,List 6,,1,1,9111,,6,,1,John was kissed John.,,23,filler,9111,
704,List 6,,2,5,9514,,6,,7,They all have studied and they have all done so effectively.,,24,filler,9514,
704,List 6,,2,,16,short,6,,7,Who thought that the customer ordered the drink?,nonisl,25,test,161,
704,List 6,,2,1,9124,,6,,1,Who is that the jail must release accepted by few citizens?,,26,filler,9124,
704,List 6,,2,3,9314,,6,,7,Patricia agreed herself to host the party.,,27,filler,9314,
704,List 6,,2,,15,long,6,,2,What did the cardiologist wonder whether the patient contracted?,isl,28,test,154,
704,List 6,,2,4,9414,,6,,3,"If frankly you continue to argue, the boss will fire you.",,29,filler,9414,
704,List 6,,2,1,9114,,6,,1,Tommy was punished Tommy.,,30,filler,9114,
704,List 6,,2,7,9714,,6,,7,Tommy attempted to take a picture.,,31,filler,9714,
704,List 6,,2,,14,long,6,,7,What did the carpenter think that the architect modified?,nonisl,32,test,143,
704,List 6,,2,2,9214,,6,,3,At your spouse on the phone you shouldn't yell.,,33,filler,9214,
704,List 6,,2,4,9424,,6,,5,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,34,filler,9424,
704,List 6,,2,,13,short,6,,5,Who wondered whether the judge overruled the case?,isl,35,test,132,
704,List 6,,2,3,9324,,6,,6,Next week appears that the strikers will be back to work.,,36,filler,9324,
704,List 6,,2,7,9724,,6,,7,I hate missing work.,,37,filler,9724,
704,List 6,I would take the raise.,,,,,,,,,,,,,
704,List 6,,3,4,9423,,6,,7,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,38,filler,9423,
704,List 6,,3,,12,short,6,,7,Who thought that the politician ignored the recommendation?,nonisl,39,test,121,
704,List 6,,3,7,9723,,6,,7,I like taking vacations.,,40,filler,9723,
704,List 6,,3,2,9213,,6,,2,With the generals about a new approach the President talked.,,41,filler,9213,
704,List 6,,3,3,9323,,6,,7,Tomorrow seems that there will be a hurricane.,,42,filler,9323,
704,List 6,,3,,11,long,6,,1,What did the parent wonder whether the babysitter washed?,isl,43,test,114,
704,List 6,,3,7,9713,,6,,7,Vivian attempted to write stories.,,44,filler,9713,
704,List 6,,3,4,9413,,6,,5,"If Grace probably passes the class, she will graduate on time.",,45,filler,9413,
704,List 6,,3,3,9313,,6,,5,Linda remembered herself to pick-up the dry cleaning.,,46,filler,9313,
704,List 6,,3,,10,long,6,,6,What did the nurse think that the doctor prescribed?,nonisl,47,test,103,
704,List 6,,3,1,9113,,6,,2,The hedges were trimmed the hedges.,,48,filler,9113,
704,List 6,,3,,9,short,6,,7,Who wondered whether the general ordered the mission?,isl,49,test,92,
704,List 6,,3,1,9123,,6,,1,Who was that Martians kidnapped believed by no one?,,50,filler,9123,
704,List 6,,3,5,9513,,6,,7,They all have helped and they have all done so generously.,,51,filler,9513,
704,List 6,,4,7,9722,,6,,7,I like drinking milkshakes.,,52,filler,9722,
704,List 6,,4,,8,short,6,,7,Who thought that the reporter plagiarized the article?,nonisl,53,test,81,
704,List 6,,4,2,9212,,6,,4,To the professor about my grade I talked.,,54,filler,9212,
704,List 6,,4,4,9422,,6,,6,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,55,filler,9422,
704,List 6,,4,,7,long,6,,2,What did the smuggler wonder whether the guard intercepted?,isl,56,test,74,
704,List 6,,4,4,9412,,6,,4,"If Kelly might have time, she will do it.",,57,filler,9412,
704,List 6,,4,1,9122,,6,,1,What was that the movers would break feared by the family?,,58,filler,9122,
704,List 6,,4,3,9322,,6,,7,Next week seems that Juan will be in town.,,59,filler,9322,
704,List 6,,4,,6,long,6,,7,What did the detective think that the suspect stole?,nonisl,60,test,63,
704,List 6,,4,3,9312,,6,,5,William planned himself to write a novel.,,61,filler,9312,
704,List 6,,4,1,9112,,6,,2,The money was stolen the money.,,62,filler,9112,
704,List 6,,4,5,9512,,6,,7,They all have finished and they have all done so efficiently.,,63,filler,9512,
704,List 6,,4,,5,short,6,,7,Who wondered whether the assistant copied the file?,isl,64,test,52,
704,List 6,,4,7,9712,,6,,7,Brittany attempted to touch the porcupine.,,65,filler,9712,
704,List 6,,,,,,,6505f90f926e984a61cee261,,,,,,,
688,List 6,,0,7,1007,,6,,2,She was the winner.,,1,practice,1007,
688,List 6,,0,1,1001,,6,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
688,List 6,,0,4,1004,,6,,3,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
688,List 6,,0,6,1006,,6,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
688,List 6,,0,2,1002,,6,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
688,List 6,,0,5,1005,,6,,5,All the men seem to have all eaten supper.,,6,practice,1005,
688,List 6,,0,3,1003,,6,,4,They consider a teacher of Chris geeky.,,7,practice,1003,
688,List 6,,0,7,1008,,6,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
688,List 6,,0,1,1009,,6,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
688,List 6,,1,4,9411,,6,,7,"If frankly he's unable to cope, we'll have to replace him.",,10,filler,9411,
688,List 6,,1,7,9721,,6,,7,I hate eating sushi.,,11,filler,9721,
688,List 6,,1,,4,short,6,,7,Who thought that the student read the book?,nonisl,12,test,41,
688,List 6,,1,4,9421,,6,,3,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,13,filler,9421,
688,List 6,,1,3,9311,,6,,2,John tried himself to win.,,14,filler,9311,
688,List 6,,1,,3,long,6,,1,What did the coach wonder whether the gymnast practiced?,isl,15,test,34,
688,List 6,,1,1,9121,,6,,1,Who was that the principal would fire expected by the reporters?,,16,filler,9121,
688,List 6,,1,3,9321,,6,,1,Yesterday seemed that John left.,,17,filler,9321,
688,List 6,,1,,2,long,6,,2,What did the landlord think that the tenant repainted?,nonisl,18,test,23,
688,List 6,,1,7,9711,,6,,7,Kerry attempted to study physics.,,19,filler,9711,
688,List 6,,1,2,9211,,6,,2,To the neighbors about the noise the old man complained.,,20,filler,9211,
688,List 6,,1,5,9511,,6,,7,They all have left and they have all done so deliberately.,,21,filler,9511,
688,List 6,,1,,1,short,6,,2,Who wondered whether the chef burned the dish?,isl,22,test,12,
688,List 6,,1,1,9111,,6,,1,John was kissed John.,,23,filler,9111,
688,List 6,,2,5,9514,,6,,6,They all have studied and they have all done so effectively.,,24,filler,9514,
688,List 6,,2,,16,short,6,,3,Who thought that the customer ordered the drink?,nonisl,25,test,161,
688,List 6,,2,1,9124,,6,,1,Who is that the jail must release accepted by few citizens?,,26,filler,9124,
688,List 6,,2,3,9314,,6,,7,Patricia agreed herself to host the party.,,27,filler,9314,
688,List 6,,2,,15,long,6,,2,What did the cardiologist wonder whether the patient contracted?,isl,28,test,154,
688,List 6,,2,4,9414,,6,,2,"If frankly you continue to argue, the boss will fire you.",,29,filler,9414,
688,List 6,,2,1,9114,,6,,1,Tommy was punished Tommy.,,30,filler,9114,
688,List 6,,2,7,9714,,6,,6,Tommy attempted to take a picture.,,31,filler,9714,
688,List 6,,2,,14,long,6,,5,What did the carpenter think that the architect modified?,nonisl,32,test,143,
688,List 6,,2,2,9214,,6,,3,At your spouse on the phone you shouldn't yell.,,33,filler,9214,
688,List 6,,2,4,9424,,6,,1,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,34,filler,9424,
688,List 6,,2,,13,short,6,,5,Who wondered whether the judge overruled the case?,isl,35,test,132,
688,List 6,,2,3,9324,,6,,1,Next week appears that the strikers will be back to work.,,36,filler,9324,
688,List 6,,2,7,9724,,6,,3,I hate missing work.,,37,filler,9724,
688,List 6,2,,,,,,,,,,,,,
688,List 6,,3,4,9423,,6,,3,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,38,filler,9423,
688,List 6,,3,,12,short,6,,3,Who thought that the politician ignored the recommendation?,nonisl,39,test,121,
688,List 6,,3,7,9723,,6,,7,I like taking vacations.,,40,filler,9723,
688,List 6,,3,2,9213,,6,,1,With the generals about a new approach the President talked.,,41,filler,9213,
688,List 6,,3,3,9323,,6,,5,Tomorrow seems that there will be a hurricane.,,42,filler,9323,
688,List 6,,3,,11,long,6,,2,What did the parent wonder whether the babysitter washed?,isl,43,test,114,
688,List 6,,3,7,9713,,6,,6,Vivian attempted to write stories.,,44,filler,9713,
688,List 6,,3,4,9413,,6,,6,"If Grace probably passes the class, she will graduate on time.",,45,filler,9413,
688,List 6,,3,3,9313,,6,,2,Linda remembered herself to pick-up the dry cleaning.,,46,filler,9313,
688,List 6,,3,,10,long,6,,6,What did the nurse think that the doctor prescribed?,nonisl,47,test,103,
688,List 6,,3,1,9113,,6,,1,The hedges were trimmed the hedges.,,48,filler,9113,
688,List 6,,3,,9,short,6,,3,Who wondered whether the general ordered the mission?,isl,49,test,92,
688,List 6,,3,1,9123,,6,,1,Who was that Martians kidnapped believed by no one?,,50,filler,9123,
688,List 6,,3,5,9513,,6,,5,They all have helped and they have all done so generously.,,51,filler,9513,
688,List 6,,4,7,9722,,6,,7,I like drinking milkshakes.,,52,filler,9722,
688,List 6,,4,,8,short,6,,2,Who thought that the reporter plagiarized the article?,nonisl,53,test,81,
688,List 6,,4,2,9212,,6,,3,To the professor about my grade I talked.,,54,filler,9212,
688,List 6,,4,4,9422,,6,,3,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,55,filler,9422,
688,List 6,,4,,7,long,6,,1,What did the smuggler wonder whether the guard intercepted?,isl,56,test,74,
688,List 6,,4,4,9412,,6,,5,"If Kelly might have time, she will do it.",,57,filler,9412,
688,List 6,,4,1,9122,,6,,2,What was that the movers would break feared by the family?,,58,filler,9122,
688,List 6,,4,3,9322,,6,,7,Next week seems that Juan will be in town.,,59,filler,9322,
688,List 6,,4,,6,long,6,,6,What did the detective think that the suspect stole?,nonisl,60,test,63,
688,List 6,,4,3,9312,,6,,4,William planned himself to write a novel.,,61,filler,9312,
688,List 6,,4,1,9112,,6,,1,The money was stolen the money.,,62,filler,9112,
688,List 6,,4,5,9512,,6,,2,They all have finished and they have all done so efficiently.,,63,filler,9512,
688,List 6,,4,,5,short,6,,3,Who wondered whether the assistant copied the file?,isl,64,test,52,
688,List 6,,4,7,9712,,6,,6,Brittany attempted to touch the porcupine.,,65,filler,9712,
688,List 6,,,,,,,66b4a02a04d611f73b533673,,,,,,,
696,List 6,,0,7,1007,,6,,7,She was the winner.,,1,practice,1007,
696,List 6,,0,1,1001,,6,,4,"Promise to wash, Neal did the car.",,2,practice,1001,
696,List 6,,0,4,1004,,6,,5,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
696,List 6,,0,6,1006,,6,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
696,List 6,,0,2,1002,,6,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
696,List 6,,0,5,1005,,6,,4,All the men seem to have all eaten supper.,,6,practice,1005,
696,List 6,,0,3,1003,,6,,3,They consider a teacher of Chris geeky.,,7,practice,1003,
696,List 6,,0,7,1008,,6,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
696,List 6,,0,1,1009,,6,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
696,List 6,,1,4,9411,,6,,6,"If frankly he's unable to cope, we'll have to replace him.",,10,filler,9411,
696,List 6,,1,7,9721,,6,,7,I hate eating sushi.,,11,filler,9721,
696,List 6,,1,,4,short,6,,6,Who thought that the student read the book?,nonisl,12,test,41,
696,List 6,,1,4,9421,,6,,4,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,13,filler,9421,
696,List 6,,1,3,9311,,6,,3,John tried himself to win.,,14,filler,9311,
696,List 6,,1,,3,long,6,,4,What did the coach wonder whether the gymnast practiced?,isl,15,test,34,
696,List 6,,1,1,9121,,6,,1,Who was that the principal would fire expected by the reporters?,,16,filler,9121,
696,List 6,,1,3,9321,,6,,3,Yesterday seemed that John left.,,17,filler,9321,
696,List 6,,1,,2,long,6,,7,What did the landlord think that the tenant repainted?,nonisl,18,test,23,
696,List 6,,1,7,9711,,6,,7,Kerry attempted to study physics.,,19,filler,9711,
696,List 6,,1,2,9211,,6,,5,To the neighbors about the noise the old man complained.,,20,filler,9211,
696,List 6,,1,5,9511,,6,,5,They all have left and they have all done so deliberately.,,21,filler,9511,
696,List 6,,1,,1,short,6,,7,Who wondered whether the chef burned the dish?,isl,22,test,12,
696,List 6,,1,1,9111,,6,,2,John was kissed John.,,23,filler,9111,
696,List 6,,2,5,9514,,6,,6,They all have studied and they have all done so effectively.,,24,filler,9514,
696,List 6,,2,,16,short,6,,7,Who thought that the customer ordered the drink?,nonisl,25,test,161,
696,List 6,,2,1,9124,,6,,2,Who is that the jail must release accepted by few citizens?,,26,filler,9124,
696,List 6,,2,3,9314,,6,,4,Patricia agreed herself to host the party.,,27,filler,9314,
696,List 6,,2,,15,long,6,,6,What did the cardiologist wonder whether the patient contracted?,isl,28,test,154,
696,List 6,,2,4,9414,,6,,7,"If frankly you continue to argue, the boss will fire you.",,29,filler,9414,
696,List 6,,2,1,9114,,6,,1,Tommy was punished Tommy.,,30,filler,9114,
696,List 6,,2,7,9714,,6,,7,Tommy attempted to take a picture.,,31,filler,9714,
696,List 6,,2,,14,long,6,,6,What did the carpenter think that the architect modified?,nonisl,32,test,143,
696,List 6,,2,2,9214,,6,,6,At your spouse on the phone you shouldn't yell.,,33,filler,9214,
696,List 6,,2,4,9424,,6,,4,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,34,filler,9424,
696,List 6,,2,,13,short,6,,7,Who wondered whether the judge overruled the case?,isl,35,test,132,
696,List 6,,2,3,9324,,6,,7,Next week appears that the strikers will be back to work.,,36,filler,9324,
696,List 6,,2,7,9724,,6,,7,I hate missing work.,,37,filler,9724,
696,List 6,Accept the raise,,,,,,,,,,,,,
696,List 6,,3,4,9423,,6,,6,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,38,filler,9423,
696,List 6,,3,,12,short,6,,7,Who thought that the politician ignored the recommendation?,nonisl,39,test,121,
696,List 6,,3,7,9723,,6,,7,I like taking vacations.,,40,filler,9723,
696,List 6,,3,2,9213,,6,,1,With the generals about a new approach the President talked.,,41,filler,9213,
696,List 6,,3,3,9323,,6,,5,Tomorrow seems that there will be a hurricane.,,42,filler,9323,
696,List 6,,3,,11,long,6,,5,What did the parent wonder whether the babysitter washed?,isl,43,test,114,
696,List 6,,3,7,9713,,6,,7,Vivian attempted to write stories.,,44,filler,9713,
696,List 6,,3,4,9413,,6,,5,"If Grace probably passes the class, she will graduate on time.",,45,filler,9413,
696,List 6,,3,3,9313,,6,,3,Linda remembered herself to pick-up the dry cleaning.,,46,filler,9313,
696,List 6,,3,,10,long,6,,7,What did the nurse think that the doctor prescribed?,nonisl,47,test,103,
696,List 6,,3,1,9113,,6,,2,The hedges were trimmed the hedges.,,48,filler,9113,
696,List 6,,3,,9,short,6,,7,Who wondered whether the general ordered the mission?,isl,49,test,92,
696,List 6,,3,1,9123,,6,,2,Who was that Martians kidnapped believed by no one?,,50,filler,9123,
696,List 6,,3,5,9513,,6,,6,They all have helped and they have all done so generously.,,51,filler,9513,
696,List 6,,4,7,9722,,6,,7,I like drinking milkshakes.,,52,filler,9722,
696,List 6,,4,,8,short,6,,7,Who thought that the reporter plagiarized the article?,nonisl,53,test,81,
696,List 6,,4,2,9212,,6,,4,To the professor about my grade I talked.,,54,filler,9212,
